"","species","logFC","p_value","logP"
"1915","Rubrobacter radiotolerans",0.365728921992823,0.812027978911972,0.0904290066236769
"1916","Rubrobacter xylanophilus",-0.100651711207654,0.90796798006555,0.0419294668159656
"1917","Rubrobacter tropicus",0.125626236141099,0.943396897933812,0.0253055561297945
"1918","Rubrobacter marinus",0.184714165380825,0.853170177462976,0.0689643337074044
"1919","Baekduia soli",0.0550223642497241,0.955582838342529,0.0197316585036445
"1920","Virgibacillus halodenitrificans",0.202156387702058,0.893359063715437,0.0489739520318741
"1921","Virgibacillus natechei",0.0796276657247222,0.965510873782383,0.0152428307431118
"1922","Virgibacillus dokdonensis",-0.738025778203276,0.565945765034764,0.247225185551459
"1923","Virgibacillus sp. SK37",-0.0183946859417775,0.99471103647712,0.00230306346520759
"1924","Virgibacillus sp. MSP4-1",0.564523549568925,0.683099386858634,0.165516104482251
"1925","Bacillus sp. F19",0.246067146142423,0.852199776080945,0.069458584248242
"1926","Bacillus sp. FJAT-18017",0.719708872477553,0.268891686059371,0.570422625647125
"1927","Bacillus sp. PAMC26568",-0.166380797163089,0.916463094224361,0.0378850192968848
"1928","Bacillus sp. 1NLA3E",0.429736838132139,0.811579238081508,0.0906690716706879
"1929","Bacillus sp. NSP9.1",-0.285001862623583,0.721447282783127,0.141795397949346
"1930","Bacillus sp. KH172YL63",-0.50424198246707,0.772009945999171,0.112377104502693
"1931","Bacillus sp. ZHX3",0.015077856311306,0.986138250634876,0.00606219532357336
"1932","Bacillus sp. Y1",0.433759179137568,0.728949135061083,0.137302775019462
"1933","Bacillus sp. S3",0.408071322686108,0.468292491090456,0.329482805925212
"1934","Bacillus sp. N1-1",0.287680847566546,0.904532785078674,0.0435756873771729
"1935","Bacillus sp. OxB-1",0.332179497981156,0.870835601238773,0.0600638245718032
"1936","Bacillus velezensis",0.0647441859291518,0.893057313502898,0.0491206686150142
"1937","Bacillus amyloliquefaciens",0.217318888977793,0.73624366100878,0.132978431424888
"1938","Bacillus subtilis",-0.137150899735641,0.875240872510475,0.0578724095992093
"1939","Bacillus atrophaeus",-0.346519038939939,0.771564438018576,0.112627797524024
"1940","Bacillus mojavensis",0.344355506940569,0.793142685337359,0.100648676641543
"1941","Bacillus vallismortis",0.336181229382701,0.788619921419557,0.103132256360808
"1942","Bacillus paralicheniformis",-0.228062548118263,0.721447282783127,0.141795397949346
"1943","Bacillus tequilensis",-0.0465761841293146,0.986362946316327,0.00596325080061471
"1944","Bacillus anthracis",0.0780869845604556,0.980920963574657,0.00836598392097725
"1945","Bacillus cereus",-0.00120194663024586,0.998410315240404,0.000690940653593417
"1946","Bacillus mycoides",-0.139391328250535,0.848721019243976,0.0712350420455292
"1947","Bacillus thuringiensis",-0.0263746999019709,0.983229869901488,0.00734493632955226
"1948","Bacillus wiedmannii",0.27572841035208,0.848721019243976,0.0712350420455292
"1949","Bacillus pseudomycoides",0.126470384928364,0.874151252073197,0.0584134160411887
"1950","Bacillus pumilus",-0.36713611856661,0.50080976980367,0.300327207492441
"1951","Bacillus badius",0.235660870890941,0.848721019243976,0.0712350420455292
"1952","Bacillus methanolicus",-0.570450395913799,0.721447282783127,0.141795397949346
"1953","Bacillus smithii",0.0303191057196394,0.986362946316327,0.00596325080061471
"1954","Bacillus safensis",0.0220711908570313,0.994062447096542,0.00258633232545589
"1955","Bacillus dafuensis",0.599915592100363,0.723766190054625,0.140401708345346
"1956","Bacillus fonticola",0.534732115610343,0.716316280797718,0.144895177865172
"1957","Bacillus glycinifermentans",-0.0506227465265759,0.953859852715458,0.0205154299745904
"1958","Bacillus intestinalis",-0.0721630893985613,0.943483209132446,0.0252658244296411
"1959","Bacillus infantis",-0.0181709279507808,0.988806439285173,0.00488871404236259
"1960","Bacillus altitudinis",0.260008789371981,0.793142685337359,0.100648676641543
"1961","Parageobacillus thermoglucosidasius",0.136721729818188,0.887720709502285,0.0517236484111831
"1962","Parageobacillus caldoxylosilyticus",0.202583241271502,0.846605893600861,0.0723187125340812
"1963","Parageobacillus genomosp. 1",-0.0442543361008833,0.983229869901488,0.00734493632955226
"1964","Parageobacillus toebii",-0.928222353439475,0.380432157802384,0.419722779416432
"1965","Parageobacillus sp. KH3-4",-0.277083473419563,0.896045783846855,0.0476697993065597
"1966","Sutcliffiella horikoshii",0.142375448928825,0.823709659464408,0.0842258411093191
"1967","Anoxybacillus flavithermus",0.444260257054036,0.688933060103651,0.161822974086458
"1968","Anoxybacillus sediminis",0.323137475731228,0.715776755784103,0.145222409045496
"1969","Anoxybacillus amylolyticus",-0.0807155330739417,0.962792681414207,0.0164672196366271
"1970","Geobacillus thermocatenulatus",-0.561461659309225,0.756800644549548,0.121018506727573
"1971","Geobacillus stearothermophilus",0.0226715370095785,0.99471103647712,0.00230306346520759
"1972","Geobacillus sp. GHH01",0.0502579462597935,0.984742741981109,0.00667721146237992
"1973","Geobacillus sp. 47C-IIb",-0.237737788444015,0.8772644594657,0.0568694648174153
"1974","Geobacillus subterraneus",0.0284879606380577,0.983229869901488,0.00734493632955226
"1975","Lysinibacillus sphaericus",0.264750856116707,0.775331614375885,0.110512507183504
"1976","Lysinibacillus sp. SGAir0095",-0.297861435290982,0.805046937272978,0.0941787978875491
"1977","Lysinibacillus sp. 2017",0.119819183978622,0.935346020766539,0.0290276970313911
"1978","Lysinibacillus fusiformis",0.54530818003272,0.54222381715793,0.265821409970052
"1979","Niallia circulans",-0.0806921544138626,0.916463094224361,0.0378850192968848
"1980","Niallia sp. RD1",0.421132796996232,0.797462253435834,0.0982898643992988
"1981","Niallia sp. Man26",-1.31644818791288,0.0331080067320327,1.4800669651657
"1982","Weizmannia coagulans",-0.0161455284310568,0.980715516044603,0.00845695360866023
"1983","Cytobacillus firmus",0.0725859004462842,0.930321476057092,0.0313669534325273
"1984","Cytobacillus kochii",0.676935128390266,0.702721456122703,0.153216785991123
"1985","Cytobacillus gottheilii",0.346146265188388,0.722338301971554,0.141259356074408
"1986","Cytobacillus oceanisediminis",0.263720902656193,0.775331614375885,0.110512507183504
"1987","Cytobacillus solani",0.273117274340536,0.823709659464408,0.0842258411093191
"1988","Priestia megaterium",0.0430959506785521,0.922069658168898,0.0352362687341834
"1989","Priestia aryabhattai",0.272909609079954,0.766263792322891,0.115621695343589
"1990","Priestia koreensis",0.0171073460000572,0.99471103647712,0.00230306346520759
"1991","Priestia filamentosa",-0.512869468856561,0.392184333428334,0.406509759065789
"1992","Priestia sp. J2",-0.0154898459340833,0.99471103647712,0.00230306346520759
"1993","Peribacillus psychrosaccharolyticus",1.29688529706003,0.290824276928874,0.536369343011844
"1994","Peribacillus simplex",0.365675467715326,0.79824725943674,0.0978625638170728
"1995","Peribacillus muralis",0.0548008151543639,0.979398192406574,0.00904070185810567
"1996","Peribacillus frigoritolerans",0.349666654792357,0.605695498642793,0.217745653878155
"1997","Peribacillus asahii",-0.0121368486388698,0.99471103647712,0.00230306346520759
"1998","Evansella sp. LMS18",0.595207932906799,0.699663248472166,0.155110937871377
"1999","Heyndrickxia oleronia",-0.391975590549567,0.793142685337359,0.100648676641543
"2000","Halobacillus sp. SSBR10-3",0.425690896401695,0.842437421697158,0.0744623497100225
"2001","Salicibibacter halophilus",0.133788185520331,0.955582838342529,0.0197316585036445
"2002","Alkalihalobacillus sp. LMS39",0.281655200599817,0.874151252073197,0.0584134160411887
"2003","Alkalihalobacillus clausii",-0.88827494445582,0.558412204026743,0.253045098831252
"2004","Gracilibacillus salitolerans",-0.0200035860617377,0.994062447096542,0.00258633232545589
"2005","Fictibacillus arsenicus",0.546918237703423,0.272205243612836,0.565103513040893
"2006","Fictibacillus sp. KU28468",-0.292661904027458,0.761554575705543,0.118298968127727
"2007","Psychrobacillus sp. INOP01",1.03887537030741,0.349280858546564,0.456825214120114
"2008","Salisediminibacterium beveridgei",0.087162270347631,0.955148326263276,0.0199291810071642
"2009","Salisediminibacterium selenitireducens",-0.360506755865257,0.696864266513676,0.156851804462463
"2010","Metabacillus sediminilitoris",0.1651180287288,0.883061832275185,0.0540088859176159
"2011","Metabacillus sp. B2-18",-0.00805758563084253,0.99812638478384,0.000814463984128941
"2012","Metabacillus sp. cB07",-0.378909552688823,0.565945765034764,0.247225185551459
"2013","Metabacillus sp. KUDC1714",-0.734104809128758,0.702015223335063,0.153653470008758
"2014","Metabacillus litoralis",0.257165556914906,0.788619921419557,0.103132256360808
"2015","Metabacillus dongyingensis",-0.143018270281101,0.925371556993788,0.033683853475073
"2016","Metabacillus endolithicus",-0.515372848884133,0.8052515070261,0.0940684537265174
"2017","Neobacillus mesonae",-0.240091260602211,0.765280352180209,0.116179436610771
"2018","Neobacillus drentensis",-0.155949769532863,0.889181333834385,0.0510096628171918
"2019","Neobacillus sp. Marseille-Q6967",-0.612906054295452,0.220733530000062,0.656131691360527
"2020","Rossellomorea vietnamensis",-0.0845337698846049,0.905733270781516,0.0429996787942494
"2021","Rossellomorea marisflavi",0.472156210160333,0.230026082866094,0.638222916145161
"2022","Rossellomorea sp. KS-H15a",0.966881661565096,0.255625605971496,0.592395645133609
"2023","Mesobacillus foraminis",0.298890352196331,0.790416830195995,0.102143820971754
"2024","Mesobacillus jeotgali",-0.0948779805792279,0.89180733200187,0.0497289614158087
"2025","Mesobacillus sp. S13",0.19918206905006,0.874432581262835,0.0582736689917383
"2026","Oceanobacillus jeddahense",-0.504219986552152,0.721812507303399,0.141575596915208
"2027","Oceanobacillus zhaokaii",-0.0453140519578164,0.986175338231822,0.00604586228323575
"2028","Oceanobacillus oncorhynchi",-0.717028017755021,0.224889780058278,0.648030280292002
"2029","Terribacillus goriensis",0.173878272519278,0.855263234652078,0.0679001966612913
"2030","Lentibacillus sp. CBA3610",0.985850615829624,0.392045176155446,0.406663885467888
"2031","Aeribacillus pallidus",0.532868658318584,0.715455037760551,0.145417653960178
"2032","Lederbergia lenta",0.391773169287065,0.847029098424644,0.0721016698721442
"2033","Caldalkalibacillus thermarum",-0.417759893338583,0.793142685337359,0.100648676641543
"2034","Caldibacillus thermoamylovorans",0.126973107463745,0.905733270781516,0.0429996787942494
"2035","Pontibacillus sp. HMF3514",-0.183848097146241,0.908452573018177,0.0416977406885214
"2036","Sediminibacillus dalangtanensis",-0.337894442299132,0.652701655864492,0.18528528552388
"2037","Gottfriedia acidiceleris",0.163701431777433,0.916463094224361,0.0378850192968848
"2038","Alkalihalophilus pseudofirmus",0.409453502846859,0.78469260154322,0.105300442107351
"2039","Paraliobacillus zengyii",-0.00532941109499746,0.99812638478384,0.000814463984128941
"2040","Salimicrobium jeotgali",-0.369664901079685,0.791252799576013,0.101684740370149
"2041","Pradoshia sp. D12",0.784655742594936,0.378961452534891,0.421404963654073
"2042","Staphylococcus aureus",0.0265014324830895,0.961820983879162,0.0169057522325608
"2043","Staphylococcus epidermidis",0.088413255563457,0.943483209132446,0.0252658244296411
"2044","Staphylococcus haemolyticus",0.0945365449847292,0.923902004117479,0.0343740908231978
"2045","Staphylococcus simulans",0.00745278686042285,0.99812638478384,0.000814463984128941
"2046","Staphylococcus hominis",0.25764161362421,0.823709659464408,0.0842258411093191
"2047","Staphylococcus piscifermentans",-0.0950085313220674,0.953828817822368,0.0205295604593231
"2048","Staphylococcus pasteuri",-0.260757742018188,0.908847984149526,0.041508751724136
"2049","Staphylococcus pseudintermedius",0.740826910175768,0.297695932882092,0.526227098638228
"2050","Staphylococcus lugdunensis",0.429563925476515,0.793142685337359,0.100648676641543
"2051","Staphylococcus arlettae",0.0148966028074062,0.99471103647712,0.00230306346520759
"2052","Staphylococcus cohnii",0.704633941030951,0.727107900651939,0.138401136347884
"2053","Staphylococcus capitis",-0.532980277365744,0.737878049623632,0.132015408843453
"2054","Staphylococcus saprophyticus",0.241981697883208,0.887720709502285,0.0517236484111831
"2055","Mammaliicoccus sciuri",0.119455517581394,0.893057313502898,0.0491206686150142
"2056","Mammaliicoccus lentus",0.377406914419954,0.79553765590947,0.0993392586740381
"2057","Macrococcus brunensis",-0.0183515267186867,0.99471103647712,0.00230306346520759
"2058","Macrococcus caseolyticus",-0.0243731567119369,0.994062447096542,0.00258633232545589
"2059","Macrococcus equipercicus",0.414215753790265,0.721812507303399,0.141575596915208
"2060","Macrococcus canis",-0.0267979603919506,0.989553119748388,0.0045608876683992
"2061","Macrococcus armenti",0.489993624385177,0.777000554155592,0.109578671460823
"2062","Salinicoccus halodurans",0.517083174430212,0.699663248472166,0.155110937871377
"2063","Nosocomiicoccus ampullae",0.146114937371505,0.915824525294709,0.0381877304768722
"2064","Sporosarcina sp. Te-1",-0.384010546498197,0.771564438018576,0.112627797524024
"2065","Sporosarcina sp. Marseille-Q4943",0.287738747216607,0.754590978610944,0.12228839124065
"2066","Sporosarcina sp. P37",0.102274888482419,0.959850537194562,0.0177963877158236
"2067","Sporosarcina ureae",0.299273563315104,0.707021984749552,0.150567081667075
"2068","Planococcus glaciei",-0.165254763077505,0.859898782903651,0.0655526657487885
"2069","Planococcus halocryophilus",0.448321385664073,0.793142685337359,0.100648676641543
"2070","Planococcus rifietoensis",0.32646422917203,0.805046937272978,0.0941787978875491
"2071","Planococcus halotolerans",0.321441786805226,0.759364457999582,0.119549733843424
"2072","Planococcus lenghuensis",-0.494564906589227,0.394021965986046,0.404479566396218
"2073","Planococcus sp. 107-1",-0.026210372964558,0.988748709540006,0.00491407031097532
"2074","Planococcus sp. MB-3u-03",0.978334037836532,0.667509113529698,0.175542800482279
"2075","Planococcus donghaensis",0.175670603175651,0.889246121293967,0.0509780204399618
"2076","Planococcus plakortidis",-0.738898643984759,0.483160291723403,0.315908765185832
"2077","Planococcus maritimus",-0.1299687312729,0.908452573018177,0.0416977406885214
"2078","Kurthia sp. 11kri321",0.484672468972196,0.793142685337359,0.100648676641543
"2079","Ureibacillus thermophilus",0.235329044897236,0.817771134888468,0.0873682229329398
"2080","Ureibacillus thermosphaericus",0.132784143374793,0.925973459153454,0.033401461167298
"2081","Solibacillus sp. R5-41",0.362794544841305,0.790733518175296,0.101969851628641
"2082","Paenisporosarcina antarctica",0.269771793444877,0.880293547917295,0.0553724812792262
"2083","Jeotgalibacillus malaysiensis",0.292149372682408,0.719556436149642,0.142935137867521
"2084","Exiguobacterium sp. AT1b",-0.726142392612951,0.605695498642793,0.217745653878155
"2085","Exiguobacterium antarcticum",0.799797988228283,0.489753281147126,0.310022645727676
"2086","Exiguobacterium acetylicum",0.122787490825082,0.903650222189495,0.0439996402863647
"2087","Exiguobacterium alkaliphilum",1.37920014878587,0.216644050287306,0.66425323352955
"2088","Gemella haemolysans",0.340418433099693,0.846605893600861,0.0723187125340812
"2089","Gemella sp. zg-570",0.612846939187744,0.469773229014581,0.328111736009915
"2090","Gemella sanguinis",1.15604458658288,0.826214535707573,0.0829071686888224
"2091","Gemella morbillorum",0.843796873994544,0.823709659464408,0.0842258411093191
"2092","Hydrogenibacillus sp. N12",0.0682755791153493,0.97149296581836,0.0125603396008231
"2093","Kroppenstedtia eburnea",-0.301495063308364,0.734636240268804,0.133927651323492
"2094","Staphylospora marina",0.411563506356076,0.633798604800821,0.198048721169656
"2095","Thermoactinomyces vulgaris",0.107711368071213,0.95477474124415,0.0200990788602844
"2096","Laceyella sacchari",0.179818322668294,0.906842401510855,0.0424681816292539
"2097","Polycladomyces abyssicola",-0.0127696373001877,0.99471103647712,0.00230306346520759
"2098","Novibacillus thermophilus",0.176455330254933,0.881445842699179,0.0548043662227923
"2099","Alicyclobacillus acidoterrestris",1.01333732561504,0.362010784806909,0.4412784910349
"2100","Alicyclobacillus sp. SO9",-0.115066601308502,0.93730607759246,0.0281185669529175
"2101","Alicyclobacillus acidocaldarius",0.166650570013257,0.812933755384402,0.0899448428969212
"2102","Alicyclobacillus mengziensis",0.280610992551273,0.722338301971554,0.141259356074408
"2103","Tumebacillus algifaecis",0.128412806131583,0.949791131468443,0.0223718898943452
"2104","Tumebacillus avium",0.191869785709172,0.761554575705543,0.118298968127727
"2105","Effusibacillus dendaii",-0.142049132061032,0.905733270781516,0.0429996787942494
"2106","Brevibacillus brevis",-0.00701376036491413,0.99471103647712,0.00230306346520759
"2107","Brevibacillus laterosporus",-0.102257530022847,0.83447838952834,0.0785849057553967
"2108","Brevibacillus sp. BB3-R1",-0.245887161530983,0.760730313311486,0.118769277787826
"2109","Brevibacillus sp. WF146",-0.0285534103742,0.970076945218592,0.0131938167043563
"2110","Brevibacillus marinus",0.551982984173048,0.392045176155446,0.406663885467888
